sent_id	word_id	word	word_is_unique	scene_name	objectname	word_class
2451	24	common-sense	1	Baskerville Hall		
2451	25	,	0	Baskerville Hall		
2451	26	and	0	Baskerville Hall		
2451	27	nothing	0	Baskerville Hall		
2451	28	will	0	Baskerville Hall		
2451	29	persuade	1	Baskerville Hall		
2451	30	me	0	Baskerville Hall		
2451	31	to	0	Baskerville Hall		
2451	32	believe	0	Baskerville Hall		
2451	33	in	0	Baskerville Hall		
2451	34	such	0	Baskerville Hall		
2451	35	a	0	Baskerville Hall		
2451	36	thing	0	Baskerville Hall		
2451	37	.	0	Baskerville Hall		
2452	1	To	0	Baskerville Hall		
2452	2	do	0	Baskerville Hall		
2452	3	so	0	Baskerville Hall		
2452	4	would	0	Baskerville Hall		
2452	5	be	0	Baskerville Hall		
2452	6	to	0	Baskerville Hall		
2452	7	descend	0	Baskerville Hall		NoMotion
2452	8	to	0	Baskerville Hall		
2452	9	the	0	Baskerville Hall		
2452	10	level	1	Baskerville Hall	level	Abstract
2452	11	of	0	Baskerville Hall		
2452	12	these	0	Baskerville Hall		
2452	13	poor	0	Baskerville Hall		
2452	14	peasants	0	Baskerville Hall		
2452	15	,	0	Baskerville Hall		
2452	16	who	0	Baskerville Hall		
2452	17	are	0	Baskerville Hall		
2452	18	not	0	Baskerville Hall		
2452	19	content	0	Baskerville Hall		
2452	20	with	0	Baskerville Hall		
2452	21	a	0	Baskerville Hall		
2452	22	mere	0	Baskerville Hall		
2452	23	fiend	0	Baskerville Hall		
2452	24	dog	0	Baskerville Hall		
2452	25	but	0	Baskerville Hall		
2452	26	must	0	Baskerville Hall		
2452	27	needs	0	Baskerville Hall		
2452	28	describe	0	Baskerville Hall		
2452	29	him	0	Baskerville Hall		
2452	30	with	0	Baskerville Hall		
2452	31	hell-fire	1	Baskerville Hall		
2452	32	shooting	1	Baskerville Hall		
2452	33	from	0	Baskerville Hall		
2452	34	his	0	Baskerville Hall		
2452	35	mouth	0	Baskerville Hall		
2452	36	and	0	Baskerville Hall		
2452	37	eyes	0	Baskerville Hall		
2452	38	.	0	Baskerville Hall		
2453	1	Holmes	0	Baskerville Hall		
2453	2	would	0	Baskerville Hall		
2453	3	not	0	Baskerville Hall		
2453	4	listen	0	Baskerville Hall		
2453	5	to	0	Baskerville Hall		
2453	6	such	0	Baskerville Hall		
2453	7	fancies	1	Baskerville Hall		
2453	8	,	0	Baskerville Hall		
2453	9	and	0	Baskerville Hall		
2453	10	I	0	Baskerville Hall		
2453	11	am	0	Baskerville Hall		
2453	12	his	0	Baskerville Hall		
2453	13	agent	0	Baskerville Hall		
2453	14	.	0	Baskerville Hall		
2454	1	But	0	Baskerville Hall		
2454	2	facts	0	Baskerville Hall		
2454	3	are	0	Baskerville Hall		
2454	4	facts	0	Baskerville Hall		
2454	5	,	0	Baskerville Hall		
2454	6	and	0	Baskerville Hall		
2454	7	I	0	Baskerville Hall		
2454	8	have	0	Baskerville Hall		
2454	9	twice	0	Baskerville Hall		
2454	10	heard	0	Baskerville Hall		
2454	11	this	0	Baskerville Hall		
2454	12	crying	0	Baskerville Hall		
2454	13	upon	0	Baskerville Hall		
2454	14	the	0	Baskerville Hall		
2454	15	moor	0	Baskerville Hall		
2454	16	.	0	Baskerville Hall		
2455	1	Suppose	0	Baskerville Hall		
2455	2	that	0	Baskerville Hall		
2455	3	there	0	Baskerville Hall		
2455	4	were	0	Baskerville Hall		
2455	5	really	0	Baskerville Hall		
2455	6	some	0	Baskerville Hall		
2455	7	huge	0	Baskerville Hall		
2455	8	hound	0	Baskerville Hall		
2455	9	loose	0	Baskerville Hall		
2455	10	upon	0	Baskerville Hall		
2455	11	it	0	Baskerville Hall		
2455	12	;	0	Baskerville Hall		
2455	13	that	0	Baskerville Hall		
2455	14	would	0	Baskerville Hall		
2455	15	go	0	Baskerville Hall		
2455	16	far	0	Baskerville Hall		
2455	17	to	0	Baskerville Hall		
2455	18	explain	0	Baskerville Hall		
2455	19	everything	0	Baskerville Hall		
2455	20	.	0	Baskerville Hall		
2456	1	But	0	Baskerville Hall		
2456	2	where	0	Baskerville Hall		
2456	3	could	0	Baskerville Hall		
2456	4	such	0	Baskerville Hall		
2456	5	a	0	Baskerville Hall		
2456	6	hound	0	Baskerville Hall	Hound	Physical
2456	7	lie	0	Baskerville Hall		
2456	8	concealed	0	Baskerville Hall		NoMotion
2456	9	,	0	Baskerville Hall		
2456	10	where	0	Baskerville Hall		
2456	11	did	0	Baskerville Hall		
2456	12	it	0	Baskerville Hall		
2456	13	get	0	Baskerville Hall		
2456	14	its	0	Baskerville Hall		
2456	15	food	0	Baskerville Hall		
2456	16	,	0	Baskerville Hall		
2456	17	where	0	Baskerville Hall		
2456	18	did	0	Baskerville Hall		
2456	19	it	0	Baskerville Hall		
2456	20	come	0	Baskerville Hall		
2456	21	from	0	Baskerville Hall		
2456	22	,	0	Baskerville Hall		
2456	23	how	0	Baskerville Hall		
2456	24	was	0	Baskerville Hall		
2456	25	it	0	Baskerville Hall		
2456	26	that	0	Baskerville Hall		
2456	27	no	0	Baskerville Hall		
2456	28	one	0	Baskerville Hall		
2456	29	saw	0	Baskerville Hall		
2456	30	it	0	Baskerville Hall		
2456	31	by	0	Baskerville Hall		
2456	32	day	0	Baskerville Hall		
2456	33	?	0	Baskerville Hall		
2457	1	It	0	Baskerville Hall		
2457	2	must	0	Baskerville Hall		
2457	3	be	0	Baskerville Hall		
2457	4	confessed	0	Baskerville Hall		
2457	5	that	0	Baskerville Hall		
2457	6	the	0	Baskerville Hall		
2457	7	natural	0	Baskerville Hall		
2457	8	explanation	0	Baskerville Hall		
2457	9	offers	1	Baskerville Hall		
2457	10	almost	0	Baskerville Hall		
2457	11	as	0	Baskerville Hall		
2457	12	many	0	Baskerville Hall		
2457	13	difficulties	0	Baskerville Hall		
2457	14	as	0	Baskerville Hall		
2457	15	the	0	Baskerville Hall		
2457	16	other	0	Baskerville Hall		
2457	17	.	0	Baskerville Hall		
2458	1	And	0	Baskerville Hall		
2458	2	always	0	Baskerville Hall		
2458	3	,	0	Baskerville Hall		
2458	4	apart	0	Baskerville Hall		
2458	5	from	0	Baskerville Hall		
2458	6	the	0	Baskerville Hall		
2458	7	hound	0	Baskerville Hall		
2458	8	,	0	Baskerville Hall		
2458	9	there	0	Baskerville Hall		
2458	10	is	0	Baskerville Hall		
2458	11	the	0	Baskerville Hall		
2458	12	fact	0	Baskerville Hall		
2458	13	of	0	Baskerville Hall		
2458	14	the	0	Baskerville Hall		
2458	15	human	0	Baskerville Hall		
2458	16	agency	0	Baskerville Hall		
2458	17	in	0	Baskerville Hall		
2458	18	London	0	Baskerville Hall		
2458	19	,	0	Baskerville Hall		
2458	20	the	0	Baskerville Hall		
2458	21	man	0	Baskerville Hall		
2458	22	in	0	Baskerville Hall		
2458	23	the	0	Baskerville Hall		
2458	24	cab	0	Baskerville Hall		
2458	25	,	0	Baskerville Hall		
2458	26	and	0	Baskerville Hall		
2458	27	the	0	Baskerville Hall		
2458	28	letter	0	Baskerville Hall		
2458	29	which	0	Baskerville Hall		
2458	30	warned	0	Baskerville Hall		
2458	31	Sir	0	Baskerville Hall		
2458	32	Henry	0	Baskerville Hall		
2458	33	against	0	Baskerville Hall		
2458	34	the	0	Baskerville Hall		
2458	35	moor	0	Baskerville Hall		
2458	36	.	0	Baskerville Hall		
2459	1	This	0	Baskerville Hall		
2459	2	at	0	Baskerville Hall		
2459	3	least	0	Baskerville Hall		
2459	4	was	0	Baskerville Hall		
2459	5	real	0	Baskerville Hall		
2459	6	,	0	Baskerville Hall		
2459	7	but	0	Baskerville Hall		
2459	8	it	0	Baskerville Hall		
2459	9	might	0	Baskerville Hall		
2459	10	have	0	Baskerville Hall		
2459	11	been	0	Baskerville Hall		
2459	12	the	0	Baskerville Hall		
2459	13	work	0	Baskerville Hall		
2459	14	of	0	Baskerville Hall		
2459	15	a	0	Baskerville Hall		
2459	16	protecting	1	Baskerville Hall		
2459	17	friend	0	Baskerville Hall		
2459	18	as	0	Baskerville Hall		
2459	19	easily	0	Baskerville Hall		
2459	20	as	0	Baskerville Hall		
2459	21	of	0	Baskerville Hall		
2459	22	an	0	Baskerville Hall		
2459	23	enemy	0	Baskerville Hall		
2459	24	.	0	Baskerville Hall		
2460	1	Where	0	Baskerville Hall		
2460	2	is	0	Baskerville Hall		
2460	3	that	0	Baskerville Hall		
2460	4	friend	0	Baskerville Hall		
2460	5	or	0	Baskerville Hall		
2460	6	enemy	0	Baskerville Hall		
2460	7	now	0	Baskerville Hall		
2460	8	?	0	Baskerville Hall		
2461	1	Has	0	Baskerville Hall		
2461	2	he	0	Baskerville Hall	enemy	Physical
2461	3	remained	0	Baskerville Hall		
2461	4	in	0	Baskerville Hall		
2461	5	London	0	Baskerville Hall		
2461	6	,	0	Baskerville Hall		
2461	7	or	0	Baskerville Hall		
2461	8	has	0	Baskerville Hall		
2461	9	he	0	Baskerville Hall	enemy	Physical
2461	10	followed	0	Baskerville Hall		NoMotion
2461	11	us	0	Baskerville Hall	Set	Physical
2461	12	down	0	Baskerville Hall		
2461	13	here	0	Baskerville Hall		
2461	14	?	0	Baskerville Hall		
2462	1	Could	0	Baskerville Hall		
2462	2	he	0	Baskerville Hall		
2462	3	--	0	Baskerville Hall		
2462	4	could	0	Baskerville Hall		
2462	5	he	0	Baskerville Hall		
2462	6	be	0	Baskerville Hall		
2462	7	the	0	Baskerville Hall		
2462	8	stranger	0	Baskerville Hall		
2462	9	whom	0	Baskerville Hall		
2462	10	I	0	Baskerville Hall		
2462	11	saw	0	Baskerville Hall		
2462	12	upon	0	Baskerville Hall		
2462	13	the	0	Baskerville Hall		
2462	14	tor	0	Baskerville Hall		
2462	15	?	0	Baskerville Hall		
2463	1	It	0	Baskerville Hall		
2463	2	is	0	Baskerville Hall		
2463	3	true	0	Baskerville Hall		
2463	4	that	0	Baskerville Hall		
2463	5	I	0	Baskerville Hall		
2463	6	have	0	Baskerville Hall		
2463	7	had	0	Baskerville Hall		
2463	8	only	0	Baskerville Hall		
2463	9	the	0	Baskerville Hall		
2463	10	one	0	Baskerville Hall		
2463	11	glance	0	Baskerville Hall		
2463	12	at	0	Baskerville Hall		
2463	13	him	0	Baskerville Hall		
2463	14	,	0	Baskerville Hall		
2463	15	and	0	Baskerville Hall		
2463	16	yet	0	Baskerville Hall		
2463	17	there	0	Baskerville Hall		
2463	18	are	0	Baskerville Hall		
2463	19	some	0	Baskerville Hall		
2463	20	things	0	Baskerville Hall		
2463	21	to	0	Baskerville Hall		
2463	22	which	0	Baskerville Hall		
2463	23	I	0	Baskerville Hall		
2463	24	am	0	Baskerville Hall		
2463	25	ready	0	Baskerville Hall		
2463	26	to	0	Baskerville Hall		
2463	27	swear	0	Baskerville Hall		
2463	28	.	0	Baskerville Hall		
2464	1	He	0	Baskerville Hall		
2464	2	is	0	Baskerville Hall		
2464	3	no	0	Baskerville Hall		
2464	4	one	0	Baskerville Hall		
2464	5	whom	0	Baskerville Hall		
2464	6	I	0	Baskerville Hall	Watson	Physical
2464	7	have	0	Baskerville Hall		
2464	8	seen	0	Baskerville Hall		
2464	9	down	0	Baskerville Hall		
2464	10	here	0	Baskerville Hall		
2464	11	,	0	Baskerville Hall		
2464	12	and	0	Baskerville Hall		
2464	13	I	0	Baskerville Hall	Watson	Physical
2464	14	have	0	Baskerville Hall		
2464	15	now	0	Baskerville Hall		
2464	16	met	0	Baskerville Hall		NoMotion
2464	17	all	0	Baskerville Hall		
2464	18	the	0	Baskerville Hall		
2464	19	neighbours	0	Baskerville Hall	neighbours	Physical
2464	20	.	0	Baskerville Hall		
2465	1	The	0	Baskerville Hall		
2465	2	figure	0	Baskerville Hall		
2465	3	was	0	Baskerville Hall		
2465	4	far	0	Baskerville Hall		
2465	5	taller	0	Baskerville Hall		
2465	6	than	0	Baskerville Hall		
2465	7	that	0	Baskerville Hall		
2465	8	of	0	Baskerville Hall		
2465	9	Stapleton	0	Baskerville Hall		
2465	10	,	0	Baskerville Hall		
2465	11	far	0	Baskerville Hall		
2465	12	thinner	1	Baskerville Hall		
2465	13	than	0	Baskerville Hall		
2465	14	that	0	Baskerville Hall		
2465	15	of	0	Baskerville Hall		
2465	16	Frankland	0	Baskerville Hall		
2465	17	.	0	Baskerville Hall		
2466	1	Barrymore	0	Baskerville Hall		
2466	2	it	0	Baskerville Hall		
2466	3	might	0	Baskerville Hall		
2466	4	possibly	0	Baskerville Hall		
2466	5	have	0	Baskerville Hall		
2466	6	been	0	Baskerville Hall		
2466	7	,	0	Baskerville Hall		
2466	8	but	0	Baskerville Hall		
2466	9	we	0	Baskerville Hall	Set(Watson)(Baskerville)	Physical
2466	10	had	0	Baskerville Hall		
2466	11	left	0	Baskerville Hall		NoMotion
2466	12	him	0	Baskerville Hall	Barrymore	Physical
2466	13	behind	0	Baskerville Hall		
2466	14	us	0	Baskerville Hall	Set	Physical
2466	15	,	0	Baskerville Hall		
2466	16	and	0	Baskerville Hall		
2466	17	I	0	Baskerville Hall		
2466	18	am	0	Baskerville Hall		
2466	19	certain	0	Baskerville Hall		
2466	20	that	0	Baskerville Hall		
2466	21	he	0	Baskerville Hall	Barrymore	Physical
2466	22	could	0	Baskerville Hall		
2466	23	not	0	Baskerville Hall		
2466	24	have	0	Baskerville Hall		
2466	25	followed	0	Baskerville Hall		NoMotion
2466	26	us	0	Baskerville Hall	Set	Physical
2466	27	.	0	Baskerville Hall		
2467	1	A	0	Baskerville Hall		
2467	2	stranger	0	Baskerville Hall	stranger	Physical
2467	3	then	0	Baskerville Hall		
2467	4	is	0	Baskerville Hall		
2467	5	still	0	Baskerville Hall		
2467	6	dogging	1	Baskerville Hall		
2467	7	us	0	Baskerville Hall	Set	
2467	8	,	0	Baskerville Hall		
2467	9	just	0	Baskerville Hall		
2467	10	as	0	Baskerville Hall		
2467	11	a	0	Baskerville Hall		
2467	12	stranger	0	Baskerville Hall	stranger	Physical
2467	13	dogged	0	Baskerville Hall		NoMotion
2467	14	us	0	Baskerville Hall	Set	
2467	15	in	0	Baskerville Hall		
2467	16	London	0	Baskerville Hall		
2467	17	.	0	Baskerville Hall		
2468	1	We	0	Baskerville Hall		
2468	2	have	0	Baskerville Hall		
2468	3	never	0	Baskerville Hall		
2468	4	shaken	0	Baskerville Hall		
2468	5	him	0	Baskerville Hall		
2468	6	off	0	Baskerville Hall		
2468	7	.	0	Baskerville Hall		
2469	1	If	0	Baskerville Hall		
2469	2	I	0	Baskerville Hall	Watson	Physical
2469	3	could	0	Baskerville Hall		NoMotion
2469	4	lay	0	Baskerville Hall		NoMotion
2469	5	my	0	Baskerville Hall		
2469	6	hands	0	Baskerville Hall	hands	Physical
2469	7	upon	0	Baskerville Hall		
2469	8	that	0	Baskerville Hall		
2469	9	man	0	Baskerville Hall	man	Physical
2469	10	,	0	Baskerville Hall		
2469	11	then	0	Baskerville Hall		
2469	12	at	0	Baskerville Hall		
2469	13	last	0	Baskerville Hall		
2469	14	we	0	Baskerville Hall		
2469	15	might	0	Baskerville Hall		
2469	16	find	0	Baskerville Hall		
2469	17	ourselves	0	Baskerville Hall		
2469	18	at	0	Baskerville Hall		
2469	19	the	0	Baskerville Hall		
2469	20	end	0	Baskerville Hall		
2469	21	of	0	Baskerville Hall		
2469	22	all	0	Baskerville Hall		
2469	23	our	0	Baskerville Hall		
2469	24	difficulties	0	Baskerville Hall		
2469	25	.	0	Baskerville Hall		
2470	1	To	0	Baskerville Hall		
2470	2	this	0	Baskerville Hall		
2470	3	one	0	Baskerville Hall		
2470	4	purpose	0	Baskerville Hall		
2470	5	I	0	Baskerville Hall		
2470	6	must	0	Baskerville Hall		
2470	7	now	0	Baskerville Hall		
2470	8	devote	0	Baskerville Hall		
2470	9	all	0	Baskerville Hall		
2470	10	my	0	Baskerville Hall		
2470	11	energies	0	Baskerville Hall		
2470	12	.	0	Baskerville Hall		
2471	1	My	0	Baskerville Hall		
2471	2	first	0	Baskerville Hall		
2471	3	impulse	1	Baskerville Hall		
2471	4	was	0	Baskerville Hall		
2471	5	to	0	Baskerville Hall		
2471	6	tell	0	Baskerville Hall		
2471	7	Sir	0	Baskerville Hall		
2471	8	Henry	0	Baskerville Hall		
2471	9	all	0	Baskerville Hall		
2471	10	my	0	Baskerville Hall		
2471	11	plans	0	Baskerville Hall		
2471	12	.	0	Baskerville Hall		
2472	1	My	0	Baskerville Hall		
2472	2	second	0	Baskerville Hall		
2472	3	and	0	Baskerville Hall		
2472	4	wisest	1	Baskerville Hall		
2472	5	one	0	Baskerville Hall		
2472	6	is	0	Baskerville Hall		
2472	7	to	0	Baskerville Hall		
2472	8	play	0	Baskerville Hall		
2472	9	my	0	Baskerville Hall		
2472	10	own	0	Baskerville Hall		
2472	11	game	0	Baskerville Hall		
2472	12	and	0	Baskerville Hall		
2472	13	speak	0	Baskerville Hall		
2472	14	as	0	Baskerville Hall		
2472	15	little	0	Baskerville Hall		
2472	16	as	0	Baskerville Hall		
2472	17	possible	0	Baskerville Hall		
2472	18	to	0	Baskerville Hall		
2472	19	anyone	0	Baskerville Hall		
2472	20	.	0	Baskerville Hall		
2473	1	He	0	Baskerville Hall		
2473	2	is	0	Baskerville Hall		
2473	3	silent	0	Baskerville Hall		
2473	4	and	0	Baskerville Hall		
2473	5	distrait	0	Baskerville Hall		
2473	6	.	0	Baskerville Hall		
2474	1	His	0	Baskerville Hall		
2474	2	nerves	0	Baskerville Hall		
2474	3	have	0	Baskerville Hall		
2474	4	been	0	Baskerville Hall		
2474	5	strangely	0	Baskerville Hall		
2474	6	shaken	0	Baskerville Hall		
2474	7	by	0	Baskerville Hall		
2474	8	that	0	Baskerville Hall		
2474	9	sound	0	Baskerville Hall		
2474	10	upon	0	Baskerville Hall		
2474	11	the	0	Baskerville Hall		
2474	12	moor	0	Baskerville Hall		
2474	13	.	0	Baskerville Hall		
2475	1	I	0	Baskerville Hall		
2475	2	will	0	Baskerville Hall		
2475	3	say	0	Baskerville Hall		
2475	4	nothing	0	Baskerville Hall	nothing	Abstract
2475	5	to	0	Baskerville Hall		
2475	6	add	0	Baskerville Hall		NoMotion
2475	7	to	0	Baskerville Hall		
2475	8	his	0	Baskerville Hall		
2475	9	anxieties	1	Baskerville Hall	anxieties	Abstract
2475	10	,	0	Baskerville Hall		
2475	11	but	0	Baskerville Hall		
2475	12	I	0	Baskerville Hall		
2475	13	will	0	Baskerville Hall		
2475	14	take	0	Baskerville Hall		
2475	15	my	0	Baskerville Hall		
2475	16	own	0	Baskerville Hall		
2475	17	steps	0	Baskerville Hall		
2475	18	to	0	Baskerville Hall		
2475	19	attain	1	Baskerville Hall		
2475	20	my	0	Baskerville Hall		
2475	21	own	0	Baskerville Hall		
2475	22	end	0	Baskerville Hall		
2475	23	.	0	Baskerville Hall		
2476	1	We	0	Baskerville Hall		
2476	2	had	0	Baskerville Hall		
2476	3	a	0	Baskerville Hall		
2476	4	small	0	Baskerville Hall		
2476	5	scene	0	Baskerville Hall		
2476	6	this	0	Baskerville Hall		
2476	7	morning	0	Baskerville Hall		
2476	8	after	0	Baskerville Hall		
2476	9	breakfast	0	Baskerville Hall		
2476	10	.	0	Baskerville Hall		
2477	1	Barrymore	0	Baskerville Hall		
2477	2	asked	0	Baskerville Hall		
2477	3	leave	0	Baskerville Hall		
2477	4	to	0	Baskerville Hall		
2477	5	speak	0	Baskerville Hall		
2477	6	with	0	Baskerville Hall		
2477	7	Sir	0	Baskerville Hall		
2477	8	Henry	0	Baskerville Hall		
2477	9	,	0	Baskerville Hall		
2477	10	and	0	Baskerville Hall		
2477	11	they	0	Baskerville Hall		
2477	12	were	0	Baskerville Hall		
2477	13	closeted	1	Baskerville Hall		
2477	14	in	0	Baskerville Hall		
2477	15	his	0	Baskerville Hall		
2477	16	study	0	Baskerville Hall		
2477	17	some	0	Baskerville Hall		
2477	18	little	0	Baskerville Hall		
2477	19	time	0	Baskerville Hall		
2477	20	.	0	Baskerville Hall		
2478	1	Sitting	0	Baskerville Hall		NoMotion
2478	2	in	0	Baskerville Hall		
2478	3	the	0	Baskerville Hall		
2478	4	billiard-room	0	Baskerville Hall	billiard-room	Physical
2478	5	I	0	Baskerville Hall	Watson	Physical
2478	6	more	0	Baskerville Hall		
2478	7	than	0	Baskerville Hall		
2478	8	once	0	Baskerville Hall		
2478	9	heard	0	Baskerville Hall		
2478	10	the	0	Baskerville Hall		
2478	11	sound	0	Baskerville Hall		
2478	12	of	0	Baskerville Hall		
2478	13	voices	1	Baskerville Hall	voices	Abstract
2478	14	raised	0	Baskerville Hall		NoMotion
2478	15	,	0	Baskerville Hall		
2478	16	and	0	Baskerville Hall		
2478	17	I	0	Baskerville Hall	Watson	Physical
2478	18	had	0	Baskerville Hall		
2478	19	a	0	Baskerville Hall		
2478	20	pretty	0	Baskerville Hall		
2478	21	good	0	Baskerville Hall		
2478	22	idea	0	Baskerville Hall		
2478	23	what	0	Baskerville Hall		
2478	24	the	0	Baskerville Hall		
2478	25	point	0	Baskerville Hall		
2478	26	was	0	Baskerville Hall		
2478	27	which	0	Baskerville Hall		
2478	28	was	0	Baskerville Hall		
2478	29	under	0	Baskerville Hall		
2478	30	discussion	0	Baskerville Hall		
2478	31	.	0	Baskerville Hall		
2479	1	After	0	Baskerville Hall		
2479	2	a	0	Baskerville Hall		
2479	3	time	0	Baskerville Hall		
2479	4	the	0	Baskerville Hall		
2479	5	baronet	0	Baskerville Hall	Baskerville	Physical
2479	6	opened	0	Baskerville Hall		Motion
2479	7	his	0	Baskerville Hall		
2479	8	door	0	Baskerville Hall	door	Physical
2479	9	and	0	Baskerville Hall		
2479	10	called	0	Baskerville Hall		NoMotion
2479	11	for	0	Baskerville Hall		
2479	12	me	0	Baskerville Hall		
2479	13	.	0	Baskerville Hall		
2480	1	``	0	Baskerville Hall		
2480	2	Barrymore	0	Baskerville Hall		
2480	3	considers	1	Baskerville Hall		
2480	4	that	0	Baskerville Hall		
2480	5	he	0	Baskerville Hall		
2480	6	has	0	Baskerville Hall		
2480	7	a	0	Baskerville Hall		
2480	8	grievance	1	Baskerville Hall		
2480	9	,	0	Baskerville Hall		
2480	10	''	0	Baskerville Hall		
2481	1	he	0	Baskerville Hall		
2481	2	said	0	Baskerville Hall		
2481	3	.	0	Baskerville Hall		
2482	1	``	0	Baskerville Hall		
2482	2	He	0	Baskerville Hall		
2482	3	thinks	0	Baskerville Hall		
2482	4	that	0	Baskerville Hall		
2482	5	it	0	Baskerville Hall		
2482	6	was	0	Baskerville Hall		
2482	7	unfair	1	Baskerville Hall		
2482	8	on	0	Baskerville Hall		
2482	9	our	0	Baskerville Hall		
2482	10	part	0	Baskerville Hall		
2482	11	to	0	Baskerville Hall		
2482	12	hunt	0	Baskerville Hall		
2482	13	his	0	Baskerville Hall		
2482	14	brother-in-law	1	Baskerville Hall		
2482	15	down	0	Baskerville Hall		
2482	16	when	0	Baskerville Hall		
2482	17	he	0	Baskerville Hall		
2482	18	,	0	Baskerville Hall		
2482	19	of	0	Baskerville Hall		
2482	20	his	0	Baskerville Hall		
2482	21	own	0	Baskerville Hall		
2482	22	free	0	Baskerville Hall		
2482	23	will	0	Baskerville Hall		
2482	24	,	0	Baskerville Hall		
2482	25	had	0	Baskerville Hall		
2482	26	told	0	Baskerville Hall		
2482	27	us	0	Baskerville Hall		
2482	28	the	0	Baskerville Hall		
2482	29	secret	0	Baskerville Hall		
2482	30	.	0	Baskerville Hall		
2482	31	''	0	Baskerville Hall		
2483	1	The	0	Baskerville Hall		
2483	2	butler	0	Baskerville Hall		
2483	3	was	0	Baskerville Hall		
2483	4	standing	0	Baskerville Hall		
2483	5	very	0	Baskerville Hall		
2483	6	pale	0	Baskerville Hall		
2483	7	but	0	Baskerville Hall		
2483	8	very	0	Baskerville Hall		
2483	9	collected	1	Baskerville Hall		
2483	10	before	0	Baskerville Hall		
2483	11	us	0	Baskerville Hall		
2483	12	.	0	Baskerville Hall		
2484	1	``	0	Baskerville Hall		
2484	2	I	0	Baskerville Hall		
2484	3	may	0	Baskerville Hall		
2484	4	have	0	Baskerville Hall		
2484	5	spoken	0	Baskerville Hall		
2484	6	too	0	Baskerville Hall		
2484	7	warmly	0	Baskerville Hall		
2484	8	,	0	Baskerville Hall		
2484	9	sir	0	Baskerville Hall		
2484	10	,	0	Baskerville Hall		
2484	11	''	0	Baskerville Hall		
2485	1	said	0	Baskerville Hall		
2485	2	he	0	Baskerville Hall		
2485	3	,	0	Baskerville Hall		
2486	1	``	0	Baskerville Hall		
2486	2	and	0	Baskerville Hall		
2486	3	if	0	Baskerville Hall		
2486	4	I	0	Baskerville Hall		
2486	5	have	0	Baskerville Hall		
2486	6	,	0	Baskerville Hall		
2486	7	I	0	Baskerville Hall		
2486	8	am	0	Baskerville Hall		
2486	9	sure	0	Baskerville Hall		
2486	10	that	0	Baskerville Hall		
2486	11	I	0	Baskerville Hall		
2486	12	beg	0	Baskerville Hall		
2486	13	your	0	Baskerville Hall		
2486	14	pardon	1	Baskerville Hall		
2486	15	.	0	Baskerville Hall		
2487	1	At	0	Baskerville Hall		
2487	2	the	0	Baskerville Hall		
2487	3	same	0	Baskerville Hall		
2487	4	time	0	Baskerville Hall		
2487	5	,	0	Baskerville Hall		
2487	6	I	0	Baskerville Hall		
2487	7	was	0	Baskerville Hall		
2487	8	very	0	Baskerville Hall		
2487	9	much	0	Baskerville Hall		
2487	10	surprised	0	Baskerville Hall		
2487	11	when	0	Baskerville Hall		
2487	12	I	0	Baskerville Hall		
2487	13	heard	0	Baskerville Hall		
2487	14	you	0	Baskerville Hall		
2487	15	two	0	Baskerville Hall		
2487	16	gentlemen	0	Baskerville Hall		
2487	17	come	0	Baskerville Hall		
2487	18	back	0	Baskerville Hall		
2487	19	this	0	Baskerville Hall		
2487	20	morning	0	Baskerville Hall		
2487	21	and	0	Baskerville Hall		
2487	22	learned	0	Baskerville Hall		
2487	23	that	0	Baskerville Hall		
2487	24	you	0	Baskerville Hall		
2487	25	had	0	Baskerville Hall		
2487	26	been	0	Baskerville Hall		
2487	27	chasing	0	Baskerville Hall		
2487	28	Selden	0	Baskerville Hall		
2487	29	.	0	Baskerville Hall		
2488	1	The	0	Baskerville Hall		
2488	2	poor	0	Baskerville Hall		
2488	3	fellow	0	Baskerville Hall		
2488	4	has	0	Baskerville Hall		
2488	5	enough	0	Baskerville Hall		
2488	6	to	0	Baskerville Hall		
2488	7	fight	0	Baskerville Hall		
2488	8	against	0	Baskerville Hall		
2488	9	without	0	Baskerville Hall		
2488	10	my	0	Baskerville Hall		
2488	11	putting	0	Baskerville Hall		
2488	12	more	0	Baskerville Hall		
2488	13	upon	0	Baskerville Hall		
2488	14	his	0	Baskerville Hall		
2488	15	track	0	Baskerville Hall		
2488	16	.	0	Baskerville Hall		
2488	17	''	0	Baskerville Hall		
2489	1	``	0	Baskerville Hall		
2489	2	If	0	Baskerville Hall		
2489	3	you	0	Baskerville Hall		
2489	4	had	0	Baskerville Hall		
2489	5	told	0	Baskerville Hall		
2489	6	us	0	Baskerville Hall		
2489	7	of	0	Baskerville Hall		
2489	8	your	0	Baskerville Hall		
2489	9	own	0	Baskerville Hall		
2489	10	free	0	Baskerville Hall		
2489	11	will	0	Baskerville Hall		
2489	12	it	0	Baskerville Hall		
2489	13	would	0	Baskerville Hall		
2489	14	have	0	Baskerville Hall		
2489	15	been	0	Baskerville Hall		
2489	16	a	0	Baskerville Hall		
2489	17	different	0	Baskerville Hall		
2489	18	thing	0	Baskerville Hall		
2489	19	,	0	Baskerville Hall		
2489	20	''	0	Baskerville Hall		
2490	1	said	0	Baskerville Hall		
2490	2	the	0	Baskerville Hall		
2490	3	baronet	0	Baskerville Hall		
2490	4	,	0	Baskerville Hall		
2491	1	``	0	Baskerville Hall		
